"","X","subPlot","Plot.","NearestSage","TransectPair","Date","Litter","Bare","Crypto","Rock","Dung","FirstYearSeedlingDensity","BRTE_A","VUBR_A","ELCA_A","Inv_AG_A","ERCI_A","LASE_A","DESO_A","SATR_A","SIAL_A","LEPE_A","UJ1_A","CETE_A","ALMI_A","TRDU_A","Inv_AF_A","POSE_A","ELEL_A","PASM_A","ORHY_A","CARX_A","ACTH_A","Nat_PG_A","TEGL_A","ERNA_A","GRSP_A","CHVI_A","ARTR_A","Shrub_A","UNK9_A","DEPI_A","UJ10_A","UJ13_A","UJ8_A","Nat_AF_A","PHDI_A","UNKJ4_A","UJ11_A","UJ12_A","UJ14_A","UJ4_A","CABR_A","UJ9_A","UJ7_A","CROC_A","DICA_A","AMIN_A","UJ3_A","UNK11_A","UJ5_A","Nat_PF_A","Plot_Tran"
"414",414,"2-7","J08","0","A","2016/06/27",73,25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08A"
"415",415,"2-8","J08","0","A","2016/06/27",71,20,5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,0,0,0,0,0,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"J08A"
"416",416,"2-9","J08","0","A","2016/06/27",34,60,1,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,0,0,7,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08A"
"417",417,"2-10","J08","0","A","2016/06/27",93,1,2,0.5,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,15,0,0,0,0,35,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08A"
"418",418,"2-11","J08","0","A","2016/06/27",5,90,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0.5,0,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"J08A"
"419",419,"1-1","J08","0","C","2016/06/27",74,20,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,9,0,0,0,0,75,75,0,0.5,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"J08C"
"420",420,"1-2","J08","0","C","2016/06/27",84,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08C"
"421",421,"1-3","J08","0","C","2016/06/27",75,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,20,20,0,0.5,0,0,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1.5,"J08C"
"422",422,"1-4","J08","0","C","2016/06/27",78,12,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,0,0,55,55,0,1,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08C"
"423",423,"1-5","J08","0","C","2016/06/27",23,60,10,1,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,"J08C"
"424",424,"1-6","J08","0","C","2016/06/27",13,65,17,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08C"
"425",425,"1-7","J08","0","C","2016/06/27",88,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,"J08C"
"426",426,"1-8","J08","0","C","2016/06/27",5,78,12,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08C"
"427",427,"1-9","J08","0","C","2016/06/27",27,50,20,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08C"
"428",428,"1-10","J08","0","C","2016/06/27",38,50,5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,7,0,0,0,0,8,8,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08C"
"429",429,"1-11","J08","0","C","2016/06/27",71,25,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,40,2,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"J08C"
"430",430,"2-1","J08","0","C","2016/06/27",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,55,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"J08C"
"431",431,"2-2","J08","0","C","2016/06/27",86,7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,25,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,"J08C"
"432",432,"2-3","J08","0","C","2016/06/27",18,80,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,4,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"J08C"
"433",433,"2-4","J08","0","C","2016/06/27",37,60,0,1,0.5,0,0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"J08C"
"434",434,"2-5","J08","0","C","2016/06/27",21,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08C"
"435",435,"2-6","J08","0","C","2016/06/27",64,25,7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08C"
"436",436,"2-7","J08","0","C","2016/06/27",53,35,8,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,13,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0.5,0,0,0,0,0,0,0,0,0,0,3.5,"J08C"
"437",437,"2-8","J08","0","C","2016/06/27",5,76,14,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08C"
"438",438,"2-9","J08","0","C","2016/06/27",7,85,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,"J08C"
"439",439,"2-10","J08","0","C","2016/06/27",17,68,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,"J08C"
"440",440,"2-11","J08","0","C","2016/06/27",32,50,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08C"
"441",441,"1-1","J08","0","B","2016/06/27",41,50,5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,9,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"J08B"
"442",442,"1-2","J08","0","B","2016/06/27",49,49,0,1,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"J08B"
"443",443,"1-3","J08","0","B","2016/06/27",76,8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,0,0,0,0,0,8,0,0,0,0,30,30,0.5,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"444",444,"1-4","J08","0","B","2016/06/27",10,72,14,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"445",445,"1-5","J08","0","B","2016/06/27",40,46,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"446",446,"1-6","J08","0","B","2016/06/27",20,45,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"J08B"
"447",447,"1-7","J08","0","B","2016/06/27",95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,3,20,0,0,0,0,0,20,0,0,0,0,65,65,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"J08B"
"448",448,"1-8","J08","0","B","2016/06/27",93,3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,20,0,0,0,0,0,20,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08B"
"449",449,"1-9","J08","0","B","2016/06/27",47,30,6,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,7,0,0,0,0,5,5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"450",450,"1-10","J08","0","B","2016/06/27",79,3,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"J08B"
"451",451,"1-11","J08","0","B","2016/06/27",81,8,8,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08B"
"452",452,"2-1","J08","0","B","2016/06/27",15,80,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"J08B"
"453",453,"2-2","J08","0","B","2016/06/27",83,10,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,0,0,0,0,0,20,0,0,0,0,25,25,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"454",454,"2-3","J08","0","B","2016/06/27",71,20,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"455",455,"2-4","J08","0","B","2016/06/27",53,20,20,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,0,0,0,0,0,10,0,0,0,0,7,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"456",456,"2-5","J08","0","B","2016/06/27",52,20,25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,4,0,0,0,0,25,25,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"457",457,"2-6","J08","0","B","2016/06/27",61,35,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,9,0,0,0,0,15,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"458",458,"2-7","J08","0","B","2016/06/27",67,20,10,0.5,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,5,0,0,0,0,75,75,1,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"459",459,"2-8","J08","0","B","2016/06/27",70,10,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,15,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J08B"
"460",460,"2-9","J08","0","B","2016/06/27",83,8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,12,0,0,0,0,25,25,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J08B"
"461",461,"2-10","J08","0","B","2016/06/27",73,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,30,30,0.5,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"J08B"
"462",462,"2-11","J08","0","B","2016/06/27",15,83,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,3,0,0,0,0,30,30,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,"J08B"
"463",463,"1-1","J10","0","A","2016/06/22",3,94,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"464",464,"1-2","J10","0","A","2016/06/22",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"465",465,"1-3","J10","0","A","2016/06/22",74,25,0,0.5,0.5,57,4,0,0,4,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,30,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"466",466,"1-4","J10","0","A","2016/06/22",10,83,0,4,0.5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,1,1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"467",467,"1-5","J10","0","A","2016/06/22",5,88,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"468",468,"1-6","J10","0","A","2016/06/22",97,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,70,70,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"469",469,"1-7","J10","0","A","2016/06/22",91,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"470",470,"1-8","J10","0","A","2016/06/22",15,20,61,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,6,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"471",471,"1-9","J10","0","A","2016/06/22",15,52,30,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,25,25,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"472",472,"1-10","J10","0","A","2016/06/22",93,1,1,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"473",473,"1-11","J10","0","A","2016/06/22",7,88,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"474",474,"2-1","J10","0","A","2016/06/22",35,60,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"475",475,"2-2","J10","0","A","2016/06/22",40,57,0,0.5,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"476",476,"2-3","J10","0","A","2016/06/22",7,87,1,1,0.5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"477",477,"2-4","J10","0","A","2016/06/22",5,88,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"478",478,"2-5","J10","0","A","2016/06/22",60,34,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"479",479,"2-6","J10","0","A","2016/06/22",75,20,0,0,0.5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"480",480,"2-7","J10","0","A","2016/06/22",30,62,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J10A"
"481",481,"2-8","J10","0","A","2016/06/22",7,82,7,2,0.5,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"482",482,"2-9","J10","0","A","2016/06/22",60,30,4,1,0.5,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,25,25,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"483",483,"2-10","J10","0","A","2016/06/22",10,80,0,5,0.5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"484",484,"2-11","J10","0","A","2016/06/22",95,1,1,0.5,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10A"
"485",485,"1-1","J10","0","B","2016/06/22",76,15,1,2,0.5,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"486",486,"1-2","J10","0","B","2016/06/22",80,5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"487",487,"1-3","J10","0","B","2016/06/22",90,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,6,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"488",488,"1-4","J10","0","B","2016/06/22",3,91,1,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"489",489,"1-5","J10","0","B","2016/06/22",76,20,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J10B"
"490",490,"1-6","J10","0","B","2016/06/22",4,81,1,4,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,7,0,0,0,0,0,7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"491",491,"1-7","J10","0","B","2016/06/22",54,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,7,0.5,0,0,0,0,7.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"492",492,"1-8","J10","0","B","2016/06/22",3,97,0,0.5,0.5,0,3,0,0,3,0,0,0,0,0,0,0,0.5,0,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J10B"
"493",493,"1-9","J10","0","B","2016/06/22",30,67,0,1,1,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"494",494,"1-10","J10","0","B","2016/06/22",68,30,0,0.5,0.5,0,7,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J10B"
"495",495,"1-11","J10","0","B","2016/06/22",58,40,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"496",496,"2-1","J10","0","B","2016/06/22",56,40,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"497",497,"2-2","J10","0","B","2016/06/22",93,2,0,0,1,0,10,0,0,10,0,0,0,0,0,0,0,0.5,0,0,0.5,3,0,0,0,0,0,3,0,0,0,0,18,18,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"498",498,"2-3","J10","0","B","2016/06/22",30,66,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"499",499,"2-4","J10","0","B","2016/06/22",96,4,0,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,45,45,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"500",500,"2-5","J10","0","B","2016/06/22",5,75,15,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"501",501,"2-6","J10","0","B","2016/06/22",70,0,15,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,4,0,0,0,0,80,80,0.5,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"J10B"
"502",502,"2-7","J10","0","B","2016/06/22",5,93,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"503",503,"2-8","J10","0","B","2016/06/22",99,0,0,0,0,2,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,75,75,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"J10B"
"504",504,"2-9","J10","0","B","2016/06/22",3,93,1,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
"505",505,"2-10","J10","0","B","2016/06/22",2,94,0,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J10B"
